%time,field.header.seq,field.header.stamp,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1683047734.915677064,217,1683047734.915677064,-0.0121999,0.000759231,-0.0031769,0.000180054,-0.000191834,0.000341801,1
1683047734.952478766,218,1683047734.952478766,-0.0108904,0.00235717,-0.00303499,0.000152809,-0.000114625,0.00032485,1
1683047735.000802702,219,1683047735.000802702,-0.0134882,0.00140523,-0.00284605,0.000165435,-0.000147763,0.000306713,1
1683047735.110263143,220,1683047735.110263143,-0.0140756,0.000757675,-0.00298802,0.000183492,-9.62395e-05,0.000331553,1
1683047735.223564079,221,1683047735.223564079,-0.0146207,0.000657876,-0.00173513,0.000166937,-0.000127996,0.000358731,1
1683047735.321383940,222,1683047735.321383940,-0.0108478,-0.000726565,-0.00104472,0.000121005,-0.000135778,0.000321433,1
1683047735.411814599,223,1683047735.411814599,-0.0129233,0.000997096,0.000240644,0.000164886,-0.000128919,0.000318394,1
1683047735.519659471,224,1683047735.519659471,-0.0126803,0.000737091,-0.000993689,0.000174479,-8.28961e-05,0.000444128,1
1683047735.634415060,225,1683047735.634415060,-0.0118507,9.08604e-05,0.000651926,0.000133202,-8.6562e-05,0.000431627,1
1683047735.722326934,226,1683047735.722326934,-0.010468,5.12755e-05,0.00168898,0.000182712,-8.10657e-05,0.000391993,1
1683047735.823512424,227,1683047735.823512424,-0.0116661,-0.00118234,0.00136964,0.000180217,-9.29335e-05,0.000387442,1
1683047735.892078229,228,1683047735.892078229,-0.0147284,0.00172882,-0.00250202,0.000157512,-0.000218199,0.000321398,1
1683047736.005092128,229,1683047736.005092128,-0.0135194,-0.000807195,-0.00347616,0.000151418,-0.000143346,0.000367383,1
1683047736.103244899,230,1683047736.103244899,-0.0130196,-0.000897808,-0.00223995,0.000156395,-9.02976e-05,0.000397841,1
1683047736.201436539,231,1683047736.201436539,-0.0140594,-0.0007495,-0.00471497,0.000148939,-0.000192027,0.000314654,1
1683047736.312401984,232,1683047736.312401984,-0.0128002,0.00052641,-0.0025133,9.74688e-05,-0.000141295,0.000312667,1
1683047736.417601666,233,1683047736.417601666,-0.0131691,0.00125826,-0.00242184,0.000180068,-0.000126991,0.000381608,1
1683047736.521809704,234,1683047736.521809704,-0.0123271,-0.000119779,0.000211767,0.000165258,-8.79098e-05,0.000333588,1
1683047736.622443609,235,1683047736.622443609,-0.0131054,0.000389186,0.00115102,0.000163891,-0.0001213,0.000443999,1
1683047736.724652111,236,1683047736.724652111,-0.0130848,0.000858843,-1.92927e-05,0.000177305,-7.37006e-05,0.000317809,1
1683047736.795993209,237,1683047736.795993209,-0.0118536,0.00116221,-0.00370085,0.000154393,-0.000179865,0.000269892,1
1683047736.903361463,238,1683047736.903361463,-0.0130332,0.00145745,-0.0028726,0.000140245,-0.000136554,0.000342441,1
1683047737.003275141,239,1683047737.003275141,-0.0131881,0.00107822,-0.00318386,0.000170214,-0.000154645,0.000262588,1
1683047737.101500520,240,1683047737.101500520,-0.0159908,3.62351e-05,-0.00290388,0.000161592,-0.000150826,0.000386505,1
1683047737.218038442,241,1683047737.218038442,-0.0146084,0.000718194,-0.00161096,0.000148014,-0.000127519,0.000361759,1
1683047737.311463831,242,1683047737.311463831,-0.0121228,-0.000174067,-0.00206517,0.000168598,-0.000155766,0.000415937,1
1683047737.412428152,243,1683047737.412428152,-0.0126157,-0.000255316,-0.00103757,0.000120417,-0.000133003,0.000353713,1
1683047737.510932575,244,1683047737.510932575,-0.010094,-0.00109858,0.000981357,0.000131781,-0.000103589,0.000433854,1
1683047737.623346246,245,1683047737.623346246,-0.00730025,0.00199594,0.00143631,0.00016063,-8.75847e-05,0.000370836,1
1683047737.819263465,246,1683047737.819263465,-0.0088104,0.00133655,0.0018833,0.000218649,-6.40235e-05,0.000454856,1
1683047737.848785231,247,1683047737.848785231,-0.0103895,0.000259129,0.00137493,0.000201609,-0.000123281,0.00037372,1
1683047737.896175762,248,1683047737.896175762,-0.0101587,0.00172345,-0.00162327,0.00014445,-0.000163964,0.000215789,1
1683047737.999340956,249,1683047737.999340956,-0.0101895,0.00164786,-0.00351394,0.000177008,-0.00012893,0.000216666,1
1683047738.102696735,250,1683047738.102696735,-0.00933834,0.0022539,-0.00283061,0.000187233,-0.000113652,0.000269458,1
1683047738.257734137,251,1683047738.257734137,-0.0108591,0.000203706,-0.00178821,0.000167129,-0.000131074,0.000247075,1
1683047738.384074279,252,1683047738.384074279,-0.0127662,-0.000872436,-0.00230754,0.000139628,-0.000151484,0.000358486,1
1683047738.493598571,253,1683047738.493598571,-0.0104856,-0.00097322,-0.00110523,0.000162234,-0.00010004,0.000329932,1
1683047738.579604670,254,1683047738.579604670,-0.00944452,0.000340827,-0.000513249,0.000168333,-8.57967e-05,0.000290209,1
1683047738.642173422,255,1683047738.642173422,-0.00984651,0.000780857,-0.000470917,0.000141583,-0.000122576,0.000365969,1
1683047738.726274859,256,1683047738.726274859,-0.0106989,0.000332869,0.000719894,0.000124968,-0.000109825,0.000410104,1
1683047738.821849616,257,1683047738.821849616,-0.0127084,-0.00138738,0.000730559,0.000151112,-5.20242e-05,0.000363813,1
1683047738.974595315,258,1683047738.974595315,-0.0123215,0.000391037,0.00146856,0.000178548,-9.02237e-05,0.000350437,1
1683047739.047217391,259,1683047739.047217391,-0.0130194,0.000280202,-0.0027398,0.000225312,-0.000146662,0.000293964,1
1683047739.117258266,260,1683047739.117258266,-0.0126315,-6.96319e-05,-0.00375155,0.000147039,-0.000181963,0.000355578,1
1683047739.219742359,261,1683047739.219742359,-0.0123088,0.000993882,-0.00334699,0.000187288,-0.000139695,0.000319599,1
1683047739.307414792,262,1683047739.307414792,-0.01121,0.00213511,-0.00244159,0.00015829,-0.00014072,0.000300433,1
1683047739.412313949,263,1683047739.412313949,-0.0125375,0.000425955,-0.00101737,0.000127447,-0.000148599,0.00048432,1
1683047739.517527920,264,1683047739.517527920,-0.0134833,0.000273033,-0.00194786,0.000155777,-0.000169693,0.000365421,1
1683047739.625442976,265,1683047739.625442976,-0.0119925,0.00134554,-0.000552831,0.000148074,-9.45116e-05,0.000384639,1
1683047739.741500779,266,1683047739.741500779,-0.0112809,0.00111931,0.000737194,0.000193773,-7.6078e-05,0.000336351,1
1683047739.824472104,267,1683047739.824472104,-0.0102323,-0.000474056,0.000943729,0.000159184,-6.53218e-05,0.00036176,1
1683047739.926964365,268,1683047739.926964365,-0.0134454,-0.0030153,0.000152845,0.000166968,-0.000129922,0.000377081,1
1683047740.036909701,269,1683047740.036909701,-0.0125122,-0.000394935,0.00146782,0.000178934,-0.000113792,0.000426837,1
1683047740.103015900,270,1683047740.103015900,-0.0125201,0.00118985,-0.00192817,0.000226115,-0.000127237,0.000295981,1
1683047740.207678616,271,1683047740.207678616,-0.0124813,6.3957e-05,-0.00318763,0.000148609,-0.000138741,0.000330186,1
1683047740.301864502,272,1683047740.301864502,-0.0120564,0.000710153,-0.00367051,0.000154723,-0.000178511,0.00025325,1
1683047740.401442583,273,1683047740.401442583,-0.0120556,0.00168426,-0.002076,0.000166043,-0.000120134,0.000356588,1
1683047740.513245446,274,1683047740.513245446,-0.0146358,0.000630302,-0.00213878,0.000171018,-0.000106458,0.000342787,1
1683047740.618221706,275,1683047740.618221706,-0.0153964,-0.000714122,-0.000899357,0.000160504,-0.000114159,0.000411737,1
1683047740.745510244,276,1683047740.745510244,-0.0152303,0.0011235,-0.000901001,0.00015441,-0.000156494,0.000382343,1
1683047740.813667921,277,1683047740.813667921,-0.0137058,0.00157965,-0.00116728,0.00012527,-0.000151171,0.000356891,1
1683047740.920317487,278,1683047740.920317487,-0.0134073,0.00105219,0.00126377,0.000147377,-8.46519e-05,0.000418972,1
1683047741.021572864,279,1683047741.021572864,-0.0126868,0.00158063,0.00178157,0.000179654,-9.95625e-05,0.000398664,1
1683047741.123172088,280,1683047741.123172088,-0.0123704,-0.00114109,0.000932962,0.000209097,-0.000105407,0.000345098,1
1683047741.191497678,281,1683047741.191497678,-0.0133821,0.00109101,-0.00228189,0.000213668,-0.00014866,0.000302236,1
1683047741.303309370,282,1683047741.303309370,-0.0141339,0.00117788,-0.00195258,0.000145072,-9.38928e-05,0.000272379,1
1683047741.401678271,283,1683047741.401678271,-0.0146523,0.00140909,-0.00344157,0.000133686,-0.000211092,0.000285825,1
1683047741.500950708,284,1683047741.500950708,-0.0122402,0.00226342,-0.00240011,0.000131522,-0.000127135,0.000328853,1
1683047741.600756377,285,1683047741.600756377,-0.0136249,0.00255969,-0.00171059,0.000149909,-0.000123348,0.000339269,1
1683047741.711544241,286,1683047741.711544241,-0.0134404,-0.000146411,-0.00058192,0.000126151,-9.77367e-05,0.000382396,1
1683047741.812654098,287,1683047741.812654098,-0.0125985,0.000420161,-0.000434019,0.000169098,-9.55238e-05,0.000389806,1
1683047741.913373712,288,1683047741.913373712,-0.0151864,0.000289738,-0.00171053,0.00016311,-0.000172138,0.000458008,1
1683047742.029098248,289,1683047742.029098248,-0.0136808,-0.000663061,0.00137422,0.00011589,-0.000113721,0.000294756,1
1683047742.129852155,290,1683047742.129852155,-0.012414,-0.000302404,0.000879322,0.000180285,-0.000110711,0.000432079,1
1683047742.221244144,291,1683047742.221244144,-0.0127905,-0.000815358,-0.000752212,0.000203309,-7.63017e-05,0.000382538,1
1683047742.289564334,292,1683047742.289564334,-0.0118192,0.000707267,-0.00254494,0.000178078,-0.000135917,0.000300354,1
1683047742.399821513,293,1683047742.399821513,-0.0122388,-0.000267925,-0.00200717,0.000160561,-0.000107464,0.000291714,1
1683047742.502347537,294,1683047742.502347537,-0.00994428,0.00188315,-0.00291997,0.000191766,-0.000145485,0.000327365,1
1683047742.602329629,295,1683047742.602329629,-0.0117077,0.00224626,-0.00382529,0.00016659,-0.000187119,0.000282668,1
1683047742.701279227,296,1683047742.701279227,-0.0109836,0.00294394,-0.00322909,0.000119984,-0.000170462,0.000351714,1
1683047742.812915153,297,1683047742.812915153,-0.0120205,0.000844202,-0.00152064,0.000137686,-0.000130873,0.000377612,1
1683047742.912079747,298,1683047742.912079747,-0.0111259,0.000458853,-0.000712288,0.00014962,-0.000134128,0.000337029,1
1683047743.016431642,299,1683047743.016431642,-0.0101254,0.00147282,-0.000837921,0.000164871,-8.94627e-05,0.000393345,1
1683047743.119922911,300,1683047743.119922911,-0.0106673,0.00158301,0.00058586,0.000168711,-7.22228e-05,0.00044799,1
1683047743.231153417,301,1683047743.231153417,-0.00993117,0.000279854,-0.000180576,0.000162695,-0.000145586,0.000421049,1
1683047743.321837603,302,1683047743.321837603,-0.0101489,0.000347643,-0.000231852,0.000155582,-9.10214e-05,0.00036866,1
1683047743.532123297,303,1683047743.532123297,-0.00980154,0.000871612,-0.00204885,0.000169233,-0.000154557,0.000314989,1
1683047743.576889438,304,1683047743.576889438,-0.00826365,0.0020058,-0.00248963,0.000149883,-0.000134385,0.000378102,1
1683047743.668529393,305,1683047743.668529393,-0.00925475,0.00207566,-0.0011546,9.24482e-05,-0.000133477,0.000273148,1
1683047743.713800217,306,1683047743.713800217,-0.0112961,0.00190653,-0.00221414,0.000162139,-0.000165505,0.000337746,1
1683047743.868748901,307,1683047743.868748901,-0.0124527,0.00219196,-0.00398171,0.000145465,-0.000200177,0.000388597,1
1683047744.033889679,308,1683047744.033889679,-0.0115094,0.00218929,-0.000552876,0.000101763,-8.66604e-05,0.000391926,1
1683047744.147117847,309,1683047744.147117847,-0.0111488,0.00159778,-0.00108727,0.00014359,-0.000137268,0.000342379,1
1683047744.229694946,310,1683047744.229694946,-0.011314,0.00135056,-0.00101587,9.62312e-05,-0.000146296,0.000385285,1
1683047744.314158350,311,1683047744.314158350,-0.00999287,0.000191884,0.000784966,0.000129535,-9.04387e-05,0.000362016,1
1683047744.367105284,312,1683047744.367105284,-0.0108357,-0.000187722,0.000984944,0.000187124,-8.63816e-05,0.000414595,1
1683047744.434911309,313,1683047744.434911309,-0.0117283,0.00133331,0.000439724,0.000192143,-3.79234e-05,0.000422325,1
1683047744.519700706,314,1683047744.519700706,-0.0123714,0.00107614,-0.00251961,0.000128133,-0.000178507,0.000285008,1
1683047744.606034196,315,1683047744.606034196,-0.0101362,0.00133713,-0.00314482,0.000157963,-8.68997e-05,0.000390994,1
1683047744.701487604,316,1683047744.701487604,-0.00956854,0.00172073,-0.00155414,0.000119999,-0.000130825,0.000322982,1
1683047744.802164406,317,1683047744.802164406,-0.0116345,0.000642497,-0.00176456,0.000132954,-0.000157065,0.000331666,1
1683047744.903148545,318,1683047744.903148545,-0.0123026,0.00214835,-0.00254165,0.000117981,-0.000179033,0.00035571,1
1683047745.019385601,319,1683047745.019385601,-0.0122918,0.00101954,-0.00111535,0.000114747,-9.84341e-05,0.000413769,1
1683047745.112322201,320,1683047745.112322201,-0.0108395,0.00222536,-0.000755294,0.000156045,-7.22003e-05,0.000374011,1
1683047745.216774661,321,1683047745.216774661,-0.0111249,0.00132651,-0.00111022,8.40105e-05,-0.00015866,0.000408694,1
1683047745.326144571,322,1683047745.326144571,-0.00930189,-0.000533485,0.000550482,9.94822e-05,-0.000100582,0.000369082,1
1683047745.425910743,323,1683047745.425910743,-0.0100612,-0.000232374,0.000549224,0.000142273,-0.00011186,0.000417785,1
1683047745.522892412,324,1683047745.522892412,-0.00727804,0.000168138,0.0011454,0.000207122,-4.52176e-05,0.00034821,1
1683047745.598788524,325,1683047745.598788524,-0.00898257,0.00194283,-0.00228463,0.000174386,-0.000168877,0.000397194,1
1683047745.703678297,326,1683047745.703678297,-0.0102828,0.00222953,-0.00248322,0.000134547,-0.000122275,0.000290813,1
1683047745.803180385,327,1683047745.803180385,-0.00940473,0.00292041,-0.00167075,0.000135658,-0.000119444,0.000305039,1
1683047745.903906594,328,1683047745.903906594,-0.00734864,0.00265885,-0.00194287,0.000140083,-0.000113513,0.000209684,1
1683047746.004088940,329,1683047746.004088940,-0.00783706,0.00233481,-0.00217672,0.000113516,-0.000175119,0.000322354,1
1683047746.111720347,330,1683047746.111720347,-0.00897716,0.00279083,-0.00120263,0.00011655,-0.000109398,0.000337739,1
1683047746.217076047,331,1683047746.217076047,-0.0105927,0.00193645,0.000266265,0.000107552,-0.000102732,0.000384111,1
1683047746.315335404,332,1683047746.315335404,-0.0123675,-0.000167789,-0.000564652,0.000151631,-9.51663e-05,0.000423047,1
1683047746.420447193,333,1683047746.420447193,-0.00985542,0.000751435,9.51307e-05,0.000129943,-0.000110572,0.000418032,1
1683047746.524643399,334,1683047746.524643399,-0.00796876,0.000398697,0.000637578,0.000168145,-9.96017e-05,0.00037069,1
1683047746.623564342,335,1683047746.623564342,-0.00697363,0.00143004,-1.20659e-05,0.000148994,-8.46789e-05,0.000406098,1
1683047746.691212386,336,1683047746.691212386,-0.00928781,0.0020665,-0.0023112,0.000205408,-0.000148207,0.000227689,1
1683047746.804210206,337,1683047746.804210206,-0.00860613,0.00194501,-0.00321655,0.000161383,-0.000168425,0.000357041,1
1683047746.902083796,338,1683047746.902083796,-0.00878757,0.00235256,-0.0018406,0.000125848,-0.000171556,0.000298006,1
1683047747.005046154,339,1683047747.005046154,-0.00904788,0.000830755,-0.000481501,0.000141734,-0.000103873,0.000309708,1
1683047747.100497025,340,1683047747.100497025,-0.00812884,0.00228528,-0.00149853,0.000170137,-0.000121917,0.000321517,1
1683047747.213292686,341,1683047747.213292686,-0.00782242,0.00204702,0.000870468,0.000104028,-7.14783e-05,0.000366439,1
1683047747.314926005,342,1683047747.314926005,-0.00865596,0.00181432,0.0014189,0.000124649,-8.48446e-05,0.000300241,1
1683047747.415088927,343,1683047747.415088927,-0.0100845,0.00243794,0.001638,0.00013019,-7.79605e-05,0.000362961,1
1683047747.523002769,344,1683047747.523002769,-0.013205,0.00186885,0.000460511,0.000116935,-9.45399e-05,0.000488636,1
1683047747.623840836,345,1683047747.623840836,-0.0115523,0.00195944,0.00145289,0.000158356,-9.30137e-05,0.000444549,1
1683047747.726650549,346,1683047747.726650549,-0.00959832,0.000986919,0.00195421,0.000188988,-3.47185e-05,0.000411483,1
1683047747.798774158,347,1683047747.798774158,-0.00879146,0.00308873,-0.000992006,0.00016863,-0.000126438,0.000257865,1
1683047747.892631458,348,1683047747.892631458,-0.010166,0.0016479,-0.00329566,0.000161583,-0.000187354,0.000388348,1
1683047748.005570475,349,1683047748.005570475,-0.00833476,0.00290989,-0.00267418,8.63243e-05,-0.000168122,0.000267178,1
1683047748.099663040,350,1683047748.099663040,-0.00861387,0.00279514,-0.0017291,0.000161254,-0.000161209,0.000330627,1
1683047748.326336777,351,1683047748.326336777,-0.00841815,0.00243326,-0.00177211,0.000164982,-0.000144783,0.000457531,1
1683047748.464384948,352,1683047748.464384948,-0.00766324,0.00255968,0.000412308,8.41565e-05,-9.37933e-05,0.00027234,1
1683047748.591595903,353,1683047748.591595903,-0.0107595,-0.000272923,5.86956e-05,0.000152919,-8.07405e-05,0.000446778,1
1683047748.668956350,354,1683047748.668956350,-0.0122917,0.00102065,-0.000842626,9.58752e-05,-0.000142576,0.000477561,1
1683047748.699295929,355,1683047748.699295929,-0.00948684,0.000335922,0.000620619,0.000143881,-7.66186e-05,0.000384786,1
1683047748.736531521,356,1683047748.736531521,-0.00927958,0.000877535,0.00196891,0.000151381,-0.000101752,0.000324839,1
1683047748.825622355,357,1683047748.825622355,-0.00918543,-0.000212702,0.0019557,0.000203855,-7.27257e-05,0.000400307,1
1683047748.972308505,358,1683047748.972308505,-0.0106182,0.00279539,-0.00200311,0.000226751,-0.000157348,0.000378634,1
1683047749.070347864,359,1683047749.070347864,-0.0122472,0.00134307,-0.00374145,0.000181752,-0.000190814,0.000254645,1
1683047749.198127312,360,1683047749.198127312,-0.0135795,0.00166258,-0.000823794,0.000147742,-0.000104223,0.000328317,1
1683047749.299165724,361,1683047749.299165724,-0.0113267,0.00164328,-0.000169166,0.000126289,-0.00010647,0.000434631,1
1683047749.366948403,362,1683047749.366948403,-0.00934997,0.00188588,-0.000504158,0.000119446,-0.00013651,0.000327156,1
1683047749.436435073,363,1683047749.436435073,-0.00890406,0.00132399,0.000408792,0.000102677,-0.000122445,0.00036052,1
1683047749.528864882,364,1683047749.528864882,-0.0106536,0.000771416,0.00109079,0.000110673,-0.000101326,0.000403934,1
1683047749.642492040,365,1683047749.642492040,-0.0110588,-0.000908417,0.000396533,0.000162024,-7.45215e-05,0.000374769,1
1683047749.748530090,366,1683047749.748530090,-0.010323,-0.000859767,0.00170184,0.000131962,-7.8242e-05,0.000416356,1
1683047749.837318830,367,1683047749.837318830,-0.00796137,0.000877438,0.00160677,0.000159586,-0.000101,0.000311453,1
1683047749.923589263,368,1683047749.923589263,-0.0100128,0.000760035,0.000934632,0.000141754,-7.1184e-05,0.000339202,1
1683047749.993935665,369,1683047749.993935665,-0.0102668,0.00145081,-0.00248764,0.000241722,-0.000129994,0.000324721,1
1683047750.095094529,370,1683047750.095094529,-0.011699,0.00224343,-0.00134412,0.000127915,-0.000150633,0.000306075,1
1683047750.218625453,371,1683047750.218625453,-0.0114519,0.00147716,-0.00172015,0.000161876,-0.000150094,0.000248967,1
1683047750.304484578,372,1683047750.304484578,-0.0109843,0.00105519,-0.00117598,0.000184815,-0.000123367,0.000269033,1
1683047750.406275668,373,1683047750.406275668,-0.0110464,0.00136254,-0.000968552,0.000199322,-7.02897e-05,0.000336447,1
1683047750.519810717,374,1683047750.519810717,-0.0112818,0.000640064,0.00177908,0.00011961,-5.76894e-05,0.000378687,1
1683047750.612066437,375,1683047750.612066437,-0.0118384,0.000713385,0.000990846,0.000129268,-0.000105517,0.000459981,1
1683047750.713278166,376,1683047750.713278166,-0.0145957,0.000475844,0.000407545,7.16239e-05,-0.000134309,0.000438106,1
1683047750.834168320,377,1683047750.834168320,-0.0147779,-0.00137127,0.000267592,0.000132115,-7.51881e-05,0.000501947,1
1683047750.922514198,378,1683047750.922514198,-0.012236,0.00227641,0.00212763,0.000158243,-6.90354e-05,0.000469262,1
