time_stamp, average time, incremental time, search time,fov check time, total time, alpha_bal, alpha_del
1577840681.99945283,0.05388645,0.00084929,0.00000495,54554.00000000,0.00782214,0.000000,0.000000
1577840682.09928489,0.05384056,0.00101770,0.00000505,54565.00000000,0.00785180,0.000000,0.000000
1577840682.19991899,0.05379695,0.00225729,0.00000497,54582.00000000,0.01006243,0.000000,0.000000
1577840682.29973698,0.05375396,0.00153192,0.00000508,54599.00000000,0.01059285,0.000000,0.000000
1577840682.39957190,0.05371247,0.00217866,0.00000518,54628.00000000,0.01201150,0.000000,0.000000
1577840682.49940395,0.05368623,0.00223765,0.00000685,54661.00000000,0.02729158,0.000000,0.000000
1577840682.59963703,0.05365352,0.00283581,0.00000653,54716.00000000,0.02071128,0.000000,0.000000
1577840682.69948483,0.05362013,0.00311212,0.00000526,54795.00000000,0.01996383,0.000000,0.000000
1577840682.79932904,0.05358712,0.00293800,0.00000573,54873.00000000,0.02028089,0.000000,0.000000
1577840682.89996910,0.05354917,0.00261709,0.00000502,54919.00000000,0.01521744,0.000000,0.000000
1577840682.99980211,0.05353345,0.00221203,0.00000484,54844.00000000,0.03763738,0.000000,0.000000
1577840683.09963703,0.05349338,0.00166696,0.00000488,54874.00000000,0.01294145,0.000000,0.000000
1577840683.19948483,0.05345230,0.00146570,0.00000465,54878.00000000,0.01184479,0.000000,0.000000
1577840683.29931688,0.05341037,0.00130967,0.00000468,54882.00000000,0.01088595,0.000000,0.000000
1577840683.39996696,0.05336863,0.00190572,0.00000469,54890.00000000,0.01101181,0.000000,0.000000
1577840683.49980402,0.05332598,0.00097287,0.00000480,54895.00000000,0.00999355,0.000000,0.000000
1577840683.59964204,0.05338979,0.00126858,0.00000705,54904.00000000,0.11827833,0.000000,0.000000
1577840683.69948602,0.05344925,0.00146602,0.00000732,54908.00000000,0.11398021,0.000000,0.000000
1577840683.79932213,0.05346520,0.00253744,0.00000649,54918.00000000,0.06972305,0.000000,0.000000
1577840683.89995909,0.05344474,0.00174979,0.00000780,54931.00000000,0.03256874,0.000000,0.000000
1577840683.99979806,0.05343257,0.00185177,0.00000653,54952.00000000,0.04100718,0.000000,0.000000
1577840684.09962797,0.05339395,0.00194158,0.00000586,54976.00000000,0.01392528,0.000000,0.000000
1577840684.19947290,0.05335545,0.00209329,0.00000553,54997.00000000,0.01397631,0.000000,0.000000
1577840684.29930902,0.05332093,0.00136351,0.00000500,55005.00000000,0.01796587,0.000000,0.000000
1577840684.39994121,0.05328072,0.00156338,0.00000504,55040.00000000,0.01206963,0.000000,0.000000
1577840684.49976802,0.05324036,0.00185495,0.00000551,54942.00000000,0.01183251,0.000000,0.000000
1577840684.59960508,0.05329183,0.00139927,0.00000499,54947.00000000,0.10614812,0.000000,0.000000
1577840684.69945908,0.05326444,0.00093592,0.00000660,54946.00000000,0.02510942,0.000000,0.000000
1577840684.79929304,0.05322328,0.00083769,0.00000490,54954.00000000,0.01086676,0.000000,0.000000
1577840684.89992809,0.05319580,0.00088389,0.00001036,54924.00000000,0.02489636,0.000000,0.000000
1577840684.99975991,0.05318072,0.00128792,0.00001098,54921.00000000,0.03762933,0.000000,0.000000
1577840685.09961009,0.05313940,0.00105261,0.00000527,54924.00000000,0.01049780,0.000000,0.000000
1577840685.19945598,0.05309778,0.00151917,0.00000486,54936.00000000,0.01010261,0.000000,0.000000
1577840685.29928899,0.05305688,0.00143354,0.00000490,54929.00000000,0.01076915,0.000000,0.000000
1577840685.39993501,0.05301860,0.00157188,0.00000545,54944.00000000,0.01339954,0.000000,0.000000
1577840685.49977088,0.05297927,0.00169322,0.00000489,54948.00000000,0.01223225,0.000000,0.000000
1577840685.59961081,0.05294481,0.00175995,0.00000487,54947.00000000,0.01720443,0.000000,0.000000
1577840685.69945192,0.05290866,0.00160576,0.00000589,54952.00000000,0.01538863,0.000000,0.000000
1577840685.79967690,0.05286890,0.00157919,0.00000472,54951.00000000,0.01155715,0.000000,0.000000
1577840685.89950705,0.05282802,0.00137838,0.00000471,54950.00000000,0.01031101,0.000000,0.000000
1577840685.99934793,0.05278793,0.00119804,0.00000506,54954.00000000,0.01105472,0.000000,0.000000
1577840686.09997201,0.05274640,0.00111516,0.00000460,54960.00000000,0.00947327,0.000000,0.000000
1577840686.19980907,0.05270491,0.00113618,0.00000473,54965.00000000,0.00942907,0.000000,0.000000
1577840686.29964209,0.05266426,0.00131019,0.00000489,54975.00000000,0.01022656,0.000000,0.000000
1577840686.39949393,0.05262451,0.00157955,0.00000519,54978.00000000,0.01109095,0.000000,0.000000
1577840686.49934793,0.05258554,0.00187140,0.00000522,54989.00000000,0.01181800,0.000000,0.000000
1577840686.59998798,0.05255020,0.00176123,0.00000525,55000.00000000,0.01555645,0.000000,0.000000
1577840686.69981599,0.05251956,0.00851244,0.00000542,55018.00000000,0.02040211,0.000000,0.000000
1577840686.79965591,0.05249028,0.00223438,0.00000569,55025.00000000,0.02177952,0.000000,0.000000
1577840686.89949703,0.05245884,0.00798437,0.00000531,55043.00000000,0.01944009,0.000000,0.000000
1577840686.99933386,0.05242661,0.00211490,0.00000683,55050.00000000,0.01856058,0.000000,0.000000
1577840687.09996796,0.05239170,0.00378929,0.00000525,55051.00000000,0.01565826,0.000000,0.000000
1577840687.19981694,0.05235280,0.00152958,0.00000515,55054.00000000,0.01139206,0.000000,0.000000
1577840687.29965401,0.05231660,0.00471778,0.00000501,55031.00000000,0.01416869,0.000000,0.000000
1577840687.39949012,0.05227693,0.00136066,0.00000500,55023.00000000,0.01041892,0.000000,0.000000
1577840687.49932218,0.05223696,0.00130226,0.00000506,55038.00000000,0.01002777,0.000000,0.000000
1577840687.59996104,0.05219665,0.00125685,0.00000498,55036.00000000,0.00959730,0.000000,0.000000
1577840687.69979811,0.05215594,0.00113379,0.00000486,55031.00000000,0.00907817,0.000000,0.000000
1577840687.79963899,0.05211531,0.00116576,0.00000472,55028.00000000,0.00908508,0.000000,0.000000
1577840687.89947796,0.05218711,0.00108086,0.00000475,55038.00000000,0.12830375,0.000000,0.000000
1577840687.99931288,0.05223492,0.00099187,0.00000529,55040.00000000,0.10295283,0.000000,0.000000
1577840688.09994507,0.05220676,0.00086665,0.00000484,55046.00000000,0.02230143,0.000000,0.000000
1577840688.19979906,0.05217470,0.00179124,0.00000585,55046.00000000,0.01810189,0.000000,0.000000
1577840688.29962802,0.05216911,0.00611497,0.00000591,55050.00000000,0.04621837,0.000000,0.000000
1577840688.39948392,0.05213199,0.00085157,0.00000675,55052.00000000,0.01260194,0.000000,0.000000
1577840688.49933386,0.05209535,0.00498556,0.00000472,55056.00000000,0.01303452,0.000000,0.000000
1577840688.59998322,0.05205528,0.00108689,0.00000465,55056.00000000,0.00930443,0.000000,0.000000
1577840688.69982004,0.05201797,0.00110577,0.00000573,55059.00000000,0.01216340,0.000000,0.000000
1577840688.79965591,0.05197909,0.00111253,0.00000470,55057.00000000,0.01042481,0.000000,0.000000
1577840688.89949012,0.05194069,0.00125811,0.00000441,55059.00000000,0.01085264,0.000000,0.000000
1577840688.99931502,0.05190249,0.00147447,0.00000485,55062.00000000,0.01098235,0.000000,0.000000
1577840689.09995794,0.05186527,0.00164229,0.00000490,55058.00000000,0.01197254,0.000000,0.000000
1577840689.19981480,0.05182802,0.00156750,0.00000492,55053.00000000,0.01185555,0.000000,0.000000
1577840689.29965687,0.05179322,0.00149176,0.00000521,55055.00000000,0.01441558,0.000000,0.000000
1577840689.39950800,0.05175496,0.00171036,0.00000431,55066.00000000,0.01063065,0.000000,0.000000
1577840689.49934602,0.05179942,0.00147547,0.00000617,55063.00000000,0.09963311,0.000000,0.000000
1577840689.59998584,0.05179596,0.00149105,0.00000852,55068.00000000,0.04806725,0.000000,0.000000
1577840689.69982791,0.05177577,0.00164387,0.00000544,55079.00000000,0.03001846,0.000000,0.000000
1577840689.79966593,0.05174862,0.00149425,0.00000672,55073.00000000,0.02245036,0.000000,0.000000
1577840689.89950490,0.05173360,0.00174179,0.00000518,55071.00000000,0.03550787,0.000000,0.000000
1577840689.99935102,0.05169825,0.00130754,0.00000490,55070.00000000,0.01349101,0.000000,0.000000
1577840690.09999895,0.05166302,0.00127608,0.00000486,55077.00000000,0.01354377,0.000000,0.000000
1577840690.19985104,0.05162732,0.00123427,0.00000480,55085.00000000,0.01296384,0.000000,0.000000
1577840690.29969001,0.05158928,0.00114747,0.00000488,55078.00000000,0.01035051,0.000000,0.000000
1577840690.39953899,0.05155160,0.00107256,0.00000483,55051.00000000,0.01066869,0.000000,0.000000
1577840690.49938416,0.05151420,0.00101973,0.00000492,55052.00000000,0.01090190,0.000000,0.000000
1577840690.59962177,0.05147662,0.00102183,0.00000494,55055.00000000,0.01062057,0.000000,0.000000
1577840690.69945502,0.05144042,0.00100319,0.00000495,55060.00000000,0.01205639,0.000000,0.000000
1577840690.79930592,0.05140288,0.00110580,0.00000487,55062.00000000,0.01053010,0.000000,0.000000
1577840690.89995003,0.05136598,0.00123813,0.00000512,55069.00000000,0.01114313,0.000000,0.000000
1577840690.99979901,0.05134735,0.00170673,0.00000525,55076.00000000,0.03101805,0.000000,0.000000
1577840691.09963489,0.05131198,0.00141967,0.00000518,55079.00000000,0.01269336,0.000000,0.000000
1577840691.19947696,0.05128312,0.00689645,0.00000577,55090.00000000,0.01973244,0.000000,0.000000
1577840691.29932499,0.05124886,0.00182894,0.00000533,55094.00000000,0.01377620,0.000000,0.000000
1577840691.39996696,0.05123596,0.00283596,0.00000590,55121.00000000,0.03710304,0.000000,0.000000
1577840691.49981689,0.05120624,0.00232980,0.00000540,55057.00000000,0.01863365,0.000000,0.000000
1577840691.59966111,0.05118839,0.00249585,0.00000592,55113.00000000,0.03160902,0.000000,0.000000
1577840691.69951415,0.05118888,0.00808912,0.00000673,55199.00000000,0.05172836,0.000000,0.000000
1577840691.79935217,0.05118390,0.01458266,0.00000562,55241.00000000,0.04571136,0.000000,0.000000
1577840691.89999104,0.05121165,0.00347240,0.00000887,55277.00000000,0.08173581,0.000000,0.000000
1577840691.99983406,0.05121201,0.01147570,0.00001327,55255.00000000,0.05160175,0.000000,0.000000
1577840692.09967303,0.05121772,0.00280174,0.00001154,55320.00000000,0.05751345,0.000000,0.000000
1577840692.19950318,0.05121516,0.00350121,0.00000629,55354.00000000,0.04839701,0.000000,0.000000
1577840692.29935598,0.05118695,0.00187481,0.00000643,55357.00000000,0.02004227,0.000000,0.000000
1577840692.39998698,0.05115401,0.00161196,0.00000532,55365.00000000,0.01475007,0.000000,0.000000
1577840692.49983788,0.05112239,0.00130557,0.00000517,55370.00000000,0.01615701,0.000000,0.000000
1577840692.59967422,0.05108570,0.00117896,0.00000499,55376.00000000,0.01046287,0.000000,0.000000
1577840692.69950581,0.05105029,0.00102877,0.00000558,55374.00000000,0.01182055,0.000000,0.000000
1577840692.79933500,0.05107912,0.00093242,0.00001189,55378.00000000,0.08305521,0.000000,0.000000
1577840692.89996386,0.05110275,0.00107075,0.00000581,55379.00000000,0.07732885,0.000000,0.000000
1577840692.99981380,0.05111345,0.00106478,0.00000495,55382.00000000,0.06299545,0.000000,0.000000
1577840693.09965110,0.05113994,0.00114630,0.00000560,55382.00000000,0.08060268,0.000000,0.000000
1577840693.19948292,0.05119107,0.00127589,0.00001047,55385.00000000,0.10809320,0.000000,0.000000
1577840693.29932117,0.05119873,0.00146767,0.00000762,55393.00000000,0.05973278,0.000000,0.000000
1577840693.39995599,0.05125159,0.00174203,0.00000538,55400.00000000,0.11019460,0.000000,0.000000
1577840693.49979401,0.05129310,0.00205731,0.00000545,55402.00000000,0.09762223,0.000000,0.000000
1577840693.59963703,0.05126391,0.00264593,0.00000490,55406.00000000,0.01865820,0.000000,0.000000
1577840693.69948292,0.05123495,0.00342106,0.00000520,55419.00000000,0.01884857,0.000000,0.000000
1577840693.79932690,0.05121622,0.00433891,0.00000717,55469.00000000,0.03026502,0.000000,0.000000
1577840693.89997315,0.05118628,0.00344399,0.00000515,55511.00000000,0.01765508,0.000000,0.000000
1577840693.99981999,0.05115993,0.00371651,0.00000528,55585.00000000,0.02161476,0.000000,0.000000
1577840694.09966397,0.05113360,0.00334949,0.00000574,55599.00000000,0.02159548,0.000000,0.000000
1577840694.19950891,0.05110808,0.00220988,0.00000533,55643.00000000,0.02244430,0.000000,0.000000
1577840694.29934311,0.05111147,0.00745134,0.00000480,55685.00000000,0.05492079,0.000000,0.000000
1577840694.39997792,0.05108927,0.01047112,0.00000566,55668.00000000,0.02611447,0.000000,0.000000
1577840694.49981904,0.05109249,0.00231301,0.00000736,55643.00000000,0.05471768,0.000000,0.000000
1577840694.59965587,0.05110049,0.00201526,0.00001188,55671.00000000,0.06011779,0.000000,0.000000
1577840694.69950581,0.05106645,0.00176639,0.00000476,55688.00000000,0.01266712,0.000000,0.000000
1577840694.79935217,0.05103529,0.00518944,0.00000486,55695.00000000,0.01586330,0.000000,0.000000
1577840694.89999413,0.05100622,0.00471683,0.00000518,55694.00000000,0.01815939,0.000000,0.000000
1577840694.99983215,0.05098019,0.00127970,0.00000640,55700.00000000,0.02153738,0.000000,0.000000
1577840695.09967899,0.05094890,0.00129094,0.00000461,55705.00000000,0.01552120,0.000000,0.000000
1577840695.19952893,0.05091293,0.00119881,0.00000471,55709.00000000,0.01016135,0.000000,0.000000
1577840695.29937196,0.05087655,0.00113874,0.00000469,55712.00000000,0.00962801,0.000000,0.000000
1577840695.39960814,0.05083976,0.00091359,0.00000466,55713.00000000,0.00907814,0.000000,0.000000
1577840695.49945092,0.05080305,0.00089158,0.00000471,55714.00000000,0.00909867,0.000000,0.000000
1577840695.59929490,0.05076630,0.00090836,0.00000469,55715.00000000,0.00898490,0.000000,0.000000
1577840695.69994020,0.05072968,0.00095591,0.00000474,55719.00000000,0.00906065,0.000000,0.000000
1577840695.79978013,0.05069298,0.00093646,0.00000474,55721.00000000,0.00888562,0.000000,0.000000
1577840695.89962101,0.05065636,0.00096632,0.00000474,55726.00000000,0.00891420,0.000000,0.000000
1577840695.99947286,0.05062106,0.00093137,0.00000482,55694.00000000,0.01033727,0.000000,0.000000
1577840696.09931397,0.05058457,0.00098791,0.00000477,55696.00000000,0.00891748,0.000000,0.000000
1577840696.19995904,0.05054828,0.00087103,0.00000490,55696.00000000,0.00906802,0.000000,0.000000
1577840696.29979897,0.05051138,0.00080910,0.00000475,55702.00000000,0.00830127,0.000000,0.000000
1577840696.39963698,0.05047643,0.00080400,0.00000471,55704.00000000,0.01045268,0.000000,0.000000
1577840696.49949598,0.05043935,0.00071290,0.00000463,55693.00000000,0.00794505,0.000000,0.000000
1577840696.59933591,0.05040216,0.00071997,0.00000474,55695.00000000,0.00774774,0.000000,0.000000
1577840696.69998384,0.05036490,0.00071149,0.00000470,55700.00000000,0.00759592,0.000000,0.000000
1577840696.79982901,0.05032808,0.00076616,0.00000479,55705.00000000,0.00801050,0.000000,0.000000
1577840696.89966583,0.05029193,0.00108989,0.00000477,55718.00000000,0.00872973,0.000000,0.000000
1577840696.99950314,0.05025729,0.00118479,0.00000489,55719.00000000,0.01038593,0.000000,0.000000
1577840697.09934688,0.05022213,0.00121734,0.00000479,55714.00000000,0.00971688,0.000000,0.000000
1577840697.19999695,0.05018684,0.00129535,0.00000482,55724.00000000,0.00949273,0.000000,0.000000
1577840697.29983807,0.05015196,0.00131051,0.00000496,55743.00000000,0.00990785,0.000000,0.000000
1577840697.39967108,0.05011811,0.00169194,0.00000523,55758.00000000,0.01101774,0.000000,0.000000
1577840697.49950910,0.05015060,0.00138559,0.00000486,55721.00000000,0.08770350,0.000000,0.000000
1577840697.59934306,0.05021108,0.00141466,0.00001045,55743.00000000,0.12019380,0.000000,0.000000
1577840697.69997692,0.05023316,0.00194215,0.00000472,55758.00000000,0.07579890,0.000000,0.000000
1577840697.79980707,0.05029393,0.00586452,0.00000462,55753.00000000,0.12072380,0.000000,0.000000
1577840697.89964008,0.05033229,0.00145748,0.00000472,55765.00000000,0.09483131,0.000000,0.000000
1577840697.99949098,0.05040723,0.00139372,0.00000488,55778.00000000,0.13740890,0.000000,0.000000
1577840698.09932709,0.05041828,0.00137096,0.00000495,55769.00000000,0.06326361,0.000000,0.000000
1577840698.19995809,0.05038436,0.00133609,0.00000484,55755.00000000,0.01093814,0.000000,0.000000
1577840698.29980206,0.05035108,0.00146589,0.00000475,55764.00000000,0.01160542,0.000000,0.000000
1577840698.39964294,0.05038380,0.00148362,0.00000482,55753.00000000,0.08851146,0.000000,0.000000
1577840698.49946284,0.05039068,0.00113764,0.00001033,55748.00000000,0.05841288,0.000000,0.000000
1577840698.59929085,0.05036683,0.00130233,0.00000577,55770.00000000,0.02252620,0.000000,0.000000
1577840698.69993281,0.05035082,0.00119035,0.00000492,55771.00000000,0.03165540,0.000000,0.000000
1577840698.79977608,0.05031630,0.00114517,0.00000521,55776.00000000,0.00996373,0.000000,0.000000
1577840698.89961815,0.05028540,0.00119741,0.00000507,55780.00000000,0.01412725,0.000000,0.000000
1577840698.99946404,0.05025436,0.00124824,0.00000632,55782.00000000,0.01390366,0.000000,0.000000
1577840699.09931588,0.05022077,0.00118251,0.00000586,55787.00000000,0.01086141,0.000000,0.000000
1577840699.19995999,0.05018617,0.00139893,0.00000451,55789.00000000,0.00959439,0.000000,0.000000
1577840699.29980898,0.05015078,0.00114793,0.00000477,55794.00000000,0.00861071,0.000000,0.000000
1577840699.39964485,0.05011747,0.00145793,0.00000499,55798.00000000,0.01097632,0.000000,0.000000
1577840699.49947286,0.05008414,0.00143698,0.00000505,55811.00000000,0.01088573,0.000000,0.000000
1577840699.59930587,0.05005042,0.00150395,0.00000518,55816.00000000,0.01035751,0.000000,0.000000
1577840699.69996285,0.05001806,0.00148948,0.00000499,55819.00000000,0.01190102,0.000000,0.000000
1577840699.79979491,0.04998474,0.00143066,0.00000502,55807.00000000,0.01069646,0.000000,0.000000
1577840699.89962792,0.04995080,0.00134357,0.00000497,55803.00000000,0.00990968,0.000000,0.000000
1577840699.99946284,0.04991732,0.00142213,0.00000528,55802.00000000,0.01037094,0.000000,0.000000
1577840700.09929490,0.04988277,0.00119624,0.00000475,55795.00000000,0.00904290,0.000000,0.000000
1577840700.19992495,0.04984885,0.00113459,0.00000516,55793.00000000,0.00972326,0.000000,0.000000
1577840700.29977798,0.04981492,0.00117295,0.00000519,55798.00000000,0.00964171,0.000000,0.000000
1577840700.39962697,0.04979601,0.00275415,0.00000567,55809.00000000,0.02738948,0.000000,0.000000
1577840700.49947119,0.04976168,0.00099791,0.00000519,55808.00000000,0.00904395,0.000000,0.000000
1577840700.59932208,0.04972636,0.00094141,0.00000472,55809.00000000,0.00781032,0.000000,0.000000
1577840700.69996285,0.04969243,0.00207293,0.00000468,55813.00000000,0.00937352,0.000000,0.000000
1577840700.79980016,0.04965724,0.00104825,0.00000488,55802.00000000,0.00782541,0.000000,0.000000
1577840700.89963913,0.04962194,0.00097224,0.00000476,55804.00000000,0.00760894,0.000000,0.000000
1577840700.99946904,0.04958694,0.00095025,0.00000462,55807.00000000,0.00790158,0.000000,0.000000
1577840701.09930110,0.04955247,0.00102273,0.00000472,55813.00000000,0.00846980,0.000000,0.000000
1577840701.19994402,0.04951859,0.00156195,0.00000460,55820.00000000,0.00909613,0.000000,0.000000
1577840701.29977918,0.04948567,0.00128756,0.00000523,55821.00000000,0.01017450,0.000000,0.000000
1577840701.39963198,0.04945326,0.00125888,0.00000518,55833.00000000,0.01072923,0.000000,0.000000
1577840701.49947810,0.04942154,0.00123097,0.00000545,55823.00000000,0.01148655,0.000000,0.000000
1577840701.59932494,0.04938899,0.00196455,0.00000481,55849.00000000,0.01042341,0.000000,0.000000
1577840701.69995284,0.04935759,0.00137888,0.00000542,55857.00000000,0.01174235,0.000000,0.000000
1577840701.79979205,0.04932641,0.00162483,0.00000536,55866.00000000,0.01194527,0.000000,0.000000
1577840701.89963293,0.04934425,0.00185235,0.00000687,55887.00000000,0.07074752,0.000000,0.000000
1577840701.99946690,0.04938569,0.00152094,0.00000777,55898.00000000,0.09915602,0.000000,0.000000
1577840702.09929800,0.04942078,0.00721700,0.00000535,55917.00000000,0.09159237,0.000000,0.000000
1577840702.19993091,0.04940488,0.00219480,0.00000521,55944.00000000,0.03028354,0.000000,0.000000
1577840702.29976606,0.04939923,0.00209265,0.00000665,55978.00000000,0.04259592,0.000000,0.000000
1577840702.39960694,0.04942602,0.00171849,0.00000860,55990.00000000,0.08170859,0.000000,0.000000
1577840702.49944401,0.04939939,0.00172041,0.00000521,55987.00000000,0.01727893,0.000000,0.000000
1577840702.59928489,0.04942702,0.00224402,0.00001448,55999.00000000,0.08277487,0.000000,0.000000
1577840702.69993401,0.04940080,0.00475308,0.00000539,56007.00000000,0.01773586,0.000000,0.000000
1577840702.79977918,0.04937311,0.00181900,0.00000546,56032.00000000,0.01589152,0.000000,0.000000
1577840702.89961696,0.04934384,0.00188693,0.00000526,56022.00000000,0.01392620,0.000000,0.000000
1577840702.99945402,0.04931952,0.00321117,0.00000598,56016.00000000,0.01987298,0.000000,0.000000
1577840703.09929490,0.04929029,0.00195057,0.00000542,55989.00000000,0.01386374,0.000000,0.000000
1577840703.19992590,0.04926158,0.00194210,0.00000541,56016.00000000,0.01443746,0.000000,0.000000
1577840703.29975820,0.04923239,0.00195025,0.00000540,56022.00000000,0.01379005,0.000000,0.000000
1577840703.39961100,0.04920822,0.00201098,0.00000563,56020.00000000,0.01984485,0.000000,0.000000
1577840703.49946189,0.04917980,0.00201787,0.00000517,56032.00000000,0.01462294,0.000000,0.000000
1577840703.59930491,0.04915312,0.00284404,0.00000546,56060.00000000,0.01667341,0.000000,0.000000
1577840703.69994497,0.04913368,0.00216871,0.00000692,56072.00000000,0.02545936,0.000000,0.000000
1577840703.79978490,0.04910491,0.00252084,0.00000526,56053.00000000,0.01403398,0.000000,0.000000
1577840703.89962792,0.04907736,0.00264835,0.00000568,56080.00000000,0.01546883,0.000000,0.000000
1577840703.99946904,0.04906443,0.01835090,0.00000600,56116.00000000,0.03327571,0.000000,0.000000
1577840704.09931707,0.04904019,0.00832639,0.00000532,56142.00000000,0.01942025,0.000000,0.000000
1577840704.19996214,0.04901800,0.00207371,0.00000700,56140.00000000,0.02188554,0.000000,0.000000
1577840704.29980898,0.04901522,0.00194991,0.00000902,56147.00000000,0.04561098,0.000000,0.000000
1577840704.39964485,0.04898508,0.00187364,0.00000547,56165.00000000,0.01205781,0.000000,0.000000
1577840704.49950314,0.04895499,0.00189782,0.00000541,56189.00000000,0.01206651,0.000000,0.000000
1577840704.59934688,0.04892436,0.00173242,0.00000539,56189.00000000,0.01134685,0.000000,0.000000
1577840704.69998002,0.04889567,0.00163267,0.00000576,56187.00000000,0.01366269,0.000000,0.000000
1577840704.79982305,0.04886514,0.00170973,0.00000515,56203.00000000,0.01133668,0.000000,0.000000
1577840704.89966393,0.04883586,0.00172596,0.00000575,56195.00000000,0.01282986,0.000000,0.000000
1577840704.99951792,0.04880543,0.00164582,0.00000541,56206.00000000,0.01134464,0.000000,0.000000
1577840705.09934497,0.04877603,0.00151137,0.00000540,56220.00000000,0.01255454,0.000000,0.000000
1577840705.19997787,0.04874524,0.00141216,0.00000589,56233.00000000,0.01078073,0.000000,0.000000
1577840705.29981685,0.04872153,0.01050753,0.00000578,56244.00000000,0.01945509,0.000000,0.000000
1577840705.39965892,0.04869029,0.00156186,0.00000517,55845.00000000,0.01011125,0.000000,0.000000
1577840705.49950099,0.04870056,0.00113178,0.00000601,55857.00000000,0.06139286,0.000000,0.000000
1577840705.59934402,0.04866726,0.00112607,0.00000506,55866.00000000,0.00748120,0.000000,0.000000
1577840705.69998384,0.04867246,0.00175783,0.00001345,55875.00000000,0.05510641,0.000000,0.000000
1577840705.79981399,0.04863932,0.00104829,0.00000522,55881.00000000,0.00758010,0.000000,0.000000
1577840705.89964604,0.04860735,0.00114672,0.00000581,55886.00000000,0.00896760,0.000000,0.000000
1577840705.99947500,0.04859485,0.00089130,0.00000821,55883.00000000,0.03307404,0.000000,0.000000
1577840706.09931707,0.04856306,0.00114060,0.00000596,55886.00000000,0.00908027,0.000000,0.000000
1577840706.19994593,0.04853083,0.00101693,0.00000541,55887.00000000,0.00847630,0.000000,0.000000
1577840706.29977918,0.04849853,0.00117822,0.00000523,55869.00000000,0.00831553,0.000000,0.000000
1577840706.39962912,0.04846644,0.00105380,0.00000530,55878.00000000,0.00852038,0.000000,0.000000
1577840706.49945998,0.04843425,0.00123506,0.00000510,55883.00000000,0.00832421,0.000000,0.000000
1577840706.59928298,0.04840161,0.00089520,0.00000512,55880.00000000,0.00769492,0.000000,0.000000
1577840706.69992304,0.04836833,0.00075105,0.00000496,55880.00000000,0.00683495,0.000000,0.000000
1577840706.79975986,0.04833508,0.00070229,0.00000511,55885.00000000,0.00680114,0.000000,0.000000
1577840706.89960408,0.04830185,0.00064809,0.00000482,55885.00000000,0.00676479,0.000000,0.000000
1577840706.99943304,0.04826901,0.00065302,0.00000489,55889.00000000,0.00718666,0.000000,0.000000
1577840707.09966588,0.04823603,0.00066557,0.00000476,55895.00000000,0.00694983,0.000000,0.000000
1577840707.19950485,0.04820335,0.00077180,0.00000472,55898.00000000,0.00725914,0.000000,0.000000
1577840707.29932284,0.04817093,0.00078002,0.00000472,55905.00000000,0.00751047,0.000000,0.000000
1577840707.39996099,0.04813890,0.00077156,0.00000473,55909.00000000,0.00793800,0.000000,0.000000
1577840707.49980497,0.04810693,0.00114711,0.00000469,55911.00000000,0.00795744,0.000000,0.000000
1577840707.59964705,0.04815278,0.00142373,0.00000887,55922.00000000,0.10578526,0.000000,0.000000
1577840707.69948602,0.04812172,0.00107882,0.00000490,55934.00000000,0.00905268,0.000000,0.000000
1577840707.79932809,0.04809165,0.00137938,0.00000465,55948.00000000,0.01022541,0.000000,0.000000
1577840707.89997101,0.04806253,0.00161179,0.00000493,55995.00000000,0.01137705,0.000000,0.000000
1577840707.99980998,0.04809840,0.00197158,0.00000509,56020.00000000,0.09332861,0.000000,0.000000
1577840708.09965491,0.04810044,0.00323118,0.00000637,56050.00000000,0.05067373,0.000000,0.000000
1577840708.19948602,0.04807412,0.00240857,0.00000539,56070.00000000,0.01483153,0.000000,0.000000
1577840708.29932594,0.04805322,0.00262338,0.00000560,56118.00000000,0.02163526,0.000000,0.000000
1577840708.39995384,0.04803166,0.00780898,0.00000556,56171.00000000,0.02075478,0.000000,0.000000
1577840708.49979496,0.04800519,0.00266154,0.00000510,56257.00000000,0.01450101,0.000000,0.000000
1577840708.59963608,0.04798450,0.00816254,0.00000582,56225.00000000,0.02177227,0.000000,0.000000
1577840708.69947505,0.04797372,0.00251810,0.00000517,56282.00000000,0.03429697,0.000000,0.000000
1577840708.79930902,0.04795271,0.00799030,0.00000545,56338.00000000,0.02129318,0.000000,0.000000
1577840708.89993596,0.04793290,0.00349843,0.00000550,56429.00000000,0.02277133,0.000000,0.000000
1577840708.99976897,0.04793395,0.00915141,0.00000641,56516.00000000,0.04927030,0.000000,0.000000
1577840709.09961295,0.04792797,0.00900342,0.00000554,56640.00000000,0.04032106,0.000000,0.000000
1577840709.19945693,0.04792210,0.00930420,0.00000538,56771.00000000,0.04044756,0.000000,0.000000
1577840709.29967213,0.04790148,0.00348466,0.00000558,56777.00000000,0.02164065,0.000000,0.000000
1577840709.39951110,0.04792456,0.00290204,0.00000980,56829.00000000,0.07735332,0.000000,0.000000
1577840709.49934006,0.04797250,0.00485988,0.00000775,56914.00000000,0.10913506,0.000000,0.000000
1577840709.59998322,0.04794994,0.00477222,0.00000566,56980.00000000,0.01914059,0.000000,0.000000
1577840709.69981384,0.04794654,0.00684353,0.00000771,57053.00000000,0.04360484,0.000000,0.000000
1577840709.79965687,0.04793705,0.00395282,0.00000607,57093.00000000,0.03579458,0.000000,0.000000
